1,2,3,4,5,6,7,8,9,10
0.09973788261413574,0.09183144569396973,0.025092601776123047,0.02475881576538086,0.027014970779418945,0.027637958526611328,0.026538610458374023,0.02501964569091797,0.025017738342285156,0.025087833404541016
0.08937954902648926,0.02203083038330078,0.10123538970947266,0.023518085479736328,0.026536941528320312,0.025561809539794922,0.02401566505432129,0.025033235549926758,0.024549245834350586,0.0250399112701416
0.0932612419128418,0.09867453575134277,0.027589797973632812,0.09289908409118652,0.027543306350708008,0.026038408279418945,0.026708602905273438,0.025613784790039062,0.025523662567138672,0.024516820907592773
0.12679457664489746,0.022571086883544922,0.02774190902709961,0.02353382110595703,0.09364891052246094,0.025174617767333984,0.033023834228515625,0.025090456008911133,0.026067256927490234,0.031036376953125
0.09865498542785645,0.0941777229309082,0.10422658920288086,0.023027420043945312,0.022571325302124023,0.09267067909240723,0.05568099021911621,0.024515867233276367,0.02452373504638672,0.025048017501831055
0.09067487716674805,0.026029109954833984,0.024029254913330078,0.024517536163330078,0.024038314819335938,0.02402472496032715,0.10218119621276855,0.026538848876953125,0.025830745697021484,0.024623632431030273
0.09253954887390137,0.11569070816040039,0.02453446388244629,0.09316110610961914,0.02618551254272461,0.02855062484741211,0.023022174835205078,0.09618186950683594,0.027075767517089844,0.02566814422607422
0.08800125122070312,0.04219317436218262,0.09916400909423828,0.022513628005981445,0.02904200553894043,0.029106616973876953,0.0235292911529541,0.02305912971496582,0.09572291374206543,0.023521900177001953
0.08913993835449219,0.09924769401550293,0.027284622192382812,0.0245358943939209,0.09234261512756348,0.055104970932006836,0.025080442428588867,0.02652263641357422,0.026037216186523438,0.09215998649597168
0.09385561943054199,0.025020837783813477,0.028581619262695312,0.027524232864379883,0.023563146591186523,0.028526782989501953,0.023092985153198242,0.028020143508911133,0.025530338287353516,0.022549152374267578
0.0911252498626709,0.1011815071105957,0.14392518997192383,0.10020279884338379,0.02652430534362793,0.09769129753112793,0.02455282211303711,0.0260469913482666,0.0250396728515625,0.02304863929748535
0.09415483474731445,0.023493528366088867,0.023252010345458984,0.025593280792236328,0.027531147003173828,0.02403092384338379,0.026024341583251953,0.02452850341796875,0.02502751350402832,0.02453446388244629
0.09126901626586914,0.09575128555297852,0.02505207061767578,0.028534889221191406,0.02904510498046875,0.027028799057006836,0.1017153263092041,0.027649402618408203,0.02404022216796875,0.024541616439819336
0.11121702194213867,0.022519350051879883,0.09778308868408203,0.02458810806274414,0.13327908515930176,0.02618098258972168,0.025093793869018555,0.026026010513305664,0.029644250869750977,0.024524688720703125
0.09058117866516113,0.08909463882446289,0.021016597747802734,0.09443974494934082,0.02302861213684082,0.02403116226196289,0.022109031677246094,0.0953528881072998,0.024047136306762695,0.028044939041137695
0.09019684791564941,0.022579193115234375,0.02101588249206543,0.02201533317565918,0.022519826889038086,0.023034334182739258,0.024516820907592773,0.0205228328704834,0.025548696517944336,0.02509760856628418
0.0915842056274414,0.08913969993591309,0.088653564453125,0.022012710571289062,0.022610902786254883,0.09177517890930176,0.022014141082763672,0.024031877517700195,0.09420585632324219,0.024527311325073242
0.09085583686828613,0.025557994842529297,0.02053093910217285,0.022620439529418945,0.022599220275878906,0.022046804428100586,0.023024797439575195,0.02201366424560547,0.02252197265625,0.028035879135131836
0.09217119216918945,0.09416365623474121,0.022518396377563477,0.08832740783691406,0.0893089771270752,0.022044658660888672,0.021515607833862305,0.023519515991210938,0.02453136444091797,0.09275650978088379
0.08956432342529297,0.022534608840942383,0.08966660499572754,0.021495819091796875,0.021494150161743164,0.02253580093383789,0.08966565132141113,0.024041414260864258,0.022520065307617188,0.021991252899169922
0.08869576454162598,0.08764982223510742,0.02151799201965332,0.022125244140625,0.023078441619873047,0.023585796356201172,0.022023439407348633,0.023566246032714844,0.022017955780029297,0.023602962493896484
0.08828520774841309,0.021038055419921875,0.024031877517700195,0.02441883087158203,0.022013425827026367,0.022013187408447266,0.02412891387939453,0.022515058517456055,0.021617650985717773,0.02252984046936035
0.0868997573852539,0.08870530128479004,0.09620499610900879,0.12135553359985352,0.021577835083007812,0.08764839172363281,0.022527694702148438,0.09135270118713379,0.02256631851196289,0.052848100662231445
0.08662891387939453,0.03206682205200195,0.022306203842163086,0.021029233932495117,0.10188698768615723,0.021513700485229492,0.023022890090942383,0.02060222625732422,0.022545814514160156,0.03576397895812988
0.1096811294555664,0.12229156494140625,0.026092052459716797,0.022534847259521484,0.02103567123413086,0.02251744270324707,0.022574901580810547,0.02202630043029785,0.025126218795776367,0.025027036666870117
0.08509969711303711,0.02205204963684082,0.08585762977600098,0.025552988052368164,0.023018598556518555,0.022088289260864258,0.022964954376220703,0.02251148223876953,0.11536097526550293,0.022528409957885742
0.08774161338806152,0.08903336524963379,0.02152109146118164,0.0912160873413086,0.022582292556762695,0.023027420043945312,0.08718681335449219,0.02359914779663086,0.03210711479187012,0.021027565002441406
0.08818507194519043,0.021013975143432617,0.02151322364807129,0.02202463150024414,0.02263045310974121,0.021612882614135742,0.021579265594482422,0.02165532112121582,0.024529457092285156,0.022025585174560547
