1,2,3,4,5,6,7,8,9,10
0.10405421257019043,0.10852193832397461,0.027528047561645508,0.03051471710205078,0.02600836753845215,0.030031919479370117,0.04601407051086426,0.028996706008911133,0.028018712997436523,0.026000261306762695
0.09302306175231934,0.022502899169921875,0.09402298927307129,0.028496980667114258,0.025011062622070312,0.025504112243652344,0.025985002517700195,0.031001806259155273,0.04599785804748535,0.026015281677246094
0.10000872611999512,0.10254073143005371,0.022989273071289062,0.10251951217651367,0.02550220489501953,0.025970458984375,0.02504587173461914,0.024501800537109375,0.027001619338989258,0.024501323699951172
0.09201383590698242,0.02450847625732422,0.025496244430541992,0.026003360748291016,0.09651470184326172,0.026005983352661133,0.04907631874084473,0.030009031295776367,0.029013395309448242,0.02899956703186035
0.09201598167419434,0.0995030403137207,0.09752130508422852,0.031002283096313477,0.023001670837402344,0.09394955635070801,0.024001359939575195,0.02500605583190918,0.027002573013305664,0.028501033782958984
0.09301209449768066,0.02300429344177246,0.023495197296142578,0.030010700225830078,0.024501800537109375,0.024491071701049805,0.09401202201843262,0.02399468421936035,0.026500463485717773,0.02651190757751465
0.10051345825195312,0.10302329063415527,0.028018474578857422,0.10802268981933594,0.026011228561401367,0.02749800682067871,0.02300572395324707,0.10751080513000488,0.026000022888183594,0.02499985694885254
0.09352684020996094,0.026508808135986328,0.09949684143066406,0.023990154266357422,0.027999401092529297,0.02550673484802246,0.026014089584350586,0.02352166175842285,0.09447503089904785,0.024536609649658203
0.08849596977233887,0.10402226448059082,0.023537397384643555,0.02651500701904297,0.0950157642364502,0.025509119033813477,0.026504039764404297,0.024997234344482422,0.025011062622070312,0.0959787368774414
0.09054756164550781,0.027497291564941406,0.027968883514404297,0.030502796173095703,0.023999452590942383,0.026504039764404297,0.024996042251586914,0.025499582290649414,0.024000883102416992,0.023010969161987305
0.08900904655456543,0.10051345825195312,0.10951495170593262,0.1205141544342041,0.02650141716003418,0.0960073471069336,0.028006792068481445,0.02550363540649414,0.026000022888183594,0.024036407470703125
0.08901453018188477,0.026010751724243164,0.025500774383544922,0.024500608444213867,0.028014659881591797,0.025507211685180664,0.028516292572021484,0.025519371032714844,0.024507761001586914,0.025998353958129883
0.1062171459197998,0.10150313377380371,0.03002333641052246,0.03250455856323242,0.028501272201538086,0.02700209617614746,0.11252021789550781,0.025995492935180664,0.02650308609008789,0.026497602462768555
0.10402393341064453,0.023500680923461914,0.09851741790771484,0.024512767791748047,0.09851241111755371,0.02501201629638672,0.03099822998046875,0.029499530792236328,0.026500463485717773,0.024003267288208008
0.1030118465423584,0.0965111255645752,0.027501344680786133,0.09251284599304199,0.025500774383544922,0.026993751525878906,0.02750706672668457,0.09550952911376953,0.02500629425048828,0.02550959587097168
0.09801959991455078,0.023001909255981445,0.025000333786010742,0.0225069522857666,0.023999691009521484,0.029002666473388672,0.02750539779663086,0.022001028060913086,0.02599310874938965,0.02449798583984375
0.10701489448547363,0.09551453590393066,0.09254217147827148,0.023994922637939453,0.02401900291442871,0.09650778770446777,0.023502588272094727,0.02358222007751465,0.09301304817199707,0.026499509811401367
0.10752034187316895,0.022508621215820312,0.022003650665283203,0.02350139617919922,0.0229952335357666,0.02200603485107422,0.024009227752685547,0.022999286651611328,0.023005008697509766,0.026499509811401367
0.10151267051696777,0.09722280502319336,0.024529218673706055,0.10157465934753418,0.09351754188537598,0.02251291275024414,0.023005962371826172,0.023906230926513672,0.023007869720458984,0.09501314163208008
0.10052728652954102,0.024602413177490234,0.09354114532470703,0.02602696418762207,0.022403240203857422,0.02349066734313965,0.0924992561340332,0.024000167846679688,0.024500370025634766,0.02300572395324707
0.09500718116760254,0.09491300582885742,0.02201676368713379,0.025495290756225586,0.023001670837402344,0.024004697799682617,0.02251458168029785,0.025011062622070312,0.023499250411987305,0.0230100154876709
0.09200716018676758,0.02257394790649414,0.023997783660888672,0.02449941635131836,0.0240020751953125,0.026281356811523438,0.02399754524230957,0.022505521774291992,0.023505449295043945,0.022001266479492188
0.09251070022583008,0.09395527839660645,0.09501385688781738,0.09603309631347656,0.025005340576171875,0.09150481224060059,0.023002147674560547,0.09252452850341797,0.023068666458129883,0.023503541946411133
0.09802055358886719,0.022066354751586914,0.022495031356811523,0.023990869522094727,0.09652471542358398,0.02201104164123535,0.024499893188476562,0.022500276565551758,0.023508548736572266,0.02249932289123535
0.09153366088867188,0.09108877182006836,0.02500438690185547,0.02801227569580078,0.02299809455871582,0.023501157760620117,0.02454519271850586,0.024501562118530273,0.022492408752441406,0.023508071899414062
0.09108281135559082,0.02108025550842285,0.09251165390014648,0.031503915786743164,0.024500131607055664,0.026531457901000977,0.02350306510925293,0.021997928619384766,0.08954477310180664,0.02350020408630371
0.09801411628723145,0.09464550018310547,0.022001266479492188,0.10150909423828125,0.026010513305664062,0.026468753814697266,0.08951091766357422,0.024021387100219727,0.020968914031982422,0.023000240325927734
0.09351062774658203,0.02456188201904297,0.024514436721801758,0.024504423141479492,0.02449965476989746,0.026548147201538086,0.02400040626525879,0.0234982967376709,0.02450394630432129,0.022999286651611328
