pose_15_x,pose_15_y,pose_15_z,pose_13_x,pose_13_y,pose_13_z,pose_11_x,pose_11_y,pose_11_z,pose_16_x,pose_16_y,pose_16_z,pose_14_x,pose_14_y,pose_14_z,pose_12_x,pose_12_y,pose_12_z,pose_11_x,pose_11_y,pose_11_z,pose_12_x,pose_12_y,pose_12_z,pose_23_x,pose_23_y,pose_23_z,pose_24_x,pose_24_y,pose_24_z,pose_31_x,pose_31_y,pose_31_z,pose_29_x,pose_29_y,pose_29_z,pose_27_x,pose_27_y,pose_27_z,pose_25_x,pose_25_y,pose_25_z,pose_32_x,pose_32_y,pose_32_z,pose_30_x,pose_30_y,pose_30_z,pose_28_x,pose_28_y,pose_28_z,pose_26_x,pose_26_y,pose_26_z,left_hand_0_x,left_hand_0_y,left_hand_0_z,left_hand_1_x,left_hand_1_y,left_hand_1_z,left_hand_2_x,left_hand_2_y,left_hand_2_z,left_hand_3_x,left_hand_3_y,left_hand_3_z,left_hand_4_x,left_hand_4_y,left_hand_4_z,left_hand_5_x,left_hand_5_y,left_hand_5_z,left_hand_6_x,left_hand_6_y,left_hand_6_z,left_hand_7_x,left_hand_7_y,left_hand_7_z,left_hand_8_x,left_hand_8_y,left_hand_8_z,left_hand_9_x,left_hand_9_y,left_hand_9_z,left_hand_10_x,left_hand_10_y,left_hand_10_z,left_hand_11_x,left_hand_11_y,left_hand_11_z,left_hand_12_x,left_hand_12_y,left_hand_12_z,left_hand_13_x,left_hand_13_y,left_hand_13_z,left_hand_14_x,left_hand_14_y,left_hand_14_z,left_hand_15_x,left_hand_15_y,left_hand_15_z,left_hand_16_x,left_hand_16_y,left_hand_16_z,left_hand_17_x,left_hand_17_y,left_hand_17_z,left_hand_18_x,left_hand_18_y,left_hand_18_z,left_hand_19_x,left_hand_19_y,left_hand_19_z,left_hand_20_x,left_hand_20_y,left_hand_20_z,right_hand_0_x,right_hand_0_y,right_hand_0_z,right_hand_1_x,right_hand_1_y,right_hand_1_z,right_hand_2_x,right_hand_2_y,right_hand_2_z,right_hand_3_x,right_hand_3_y,right_hand_3_z,right_hand_4_x,right_hand_4_y,right_hand_4_z,right_hand_5_x,right_hand_5_y,right_hand_5_z,right_hand_6_x,right_hand_6_y,right_hand_6_z,right_hand_7_x,right_hand_7_y,right_hand_7_z,right_hand_8_x,right_hand_8_y,right_hand_8_z,right_hand_9_x,right_hand_9_y,right_hand_9_z,right_hand_10_x,right_hand_10_y,right_hand_10_z,right_hand_11_x,right_hand_11_y,right_hand_11_z,right_hand_12_x,right_hand_12_y,right_hand_12_z,right_hand_13_x,right_hand_13_y,right_hand_13_z,right_hand_14_x,right_hand_14_y,right_hand_14_z,right_hand_15_x,right_hand_15_y,right_hand_15_z,right_hand_16_x,right_hand_16_y,right_hand_16_z,right_hand_17_x,right_hand_17_y,right_hand_17_z,right_hand_18_x,right_hand_18_y,right_hand_18_z,right_hand_19_x,right_hand_19_y,right_hand_19_z,right_hand_20_x,right_hand_20_y,right_hand_20_z,face_0_x,face_0_y,face_0_z,face_267_x,face_267_y,face_267_z,face_269_x,face_269_y,face_269_z,face_270_x,face_270_y,face_270_z,face_14_x,face_14_y,face_14_z,face_13_x,face_13_y,face_13_z,face_17_x,face_17_y,face_17_z,face_146_x,face_146_y,face_146_z,face_402_x,face_402_y,face_402_z,face_405_x,face_405_y,face_405_z,face_409_x,face_409_y,face_409_z,face_415_x,face_415_y,face_415_z,face_291_x,face_291_y,face_291_z,face_37_x,face_37_y,face_37_z,face_39_x,face_39_y,face_39_z,face_40_x,face_40_y,face_40_z,face_178_x,face_178_y,face_178_z,face_308_x,face_308_y,face_308_z,face_181_x,face_181_y,face_181_z,face_310_x,face_310_y,face_310_z,face_311_x,face_311_y,face_311_z,face_312_x,face_312_y,face_312_z,face_185_x,face_185_y,face_185_z,face_314_x,face_314_y,face_314_z,face_61_x,face_61_y,face_61_z,face_317_x,face_317_y,face_317_z,face_318_x,face_318_y,face_318_z,face_191_x,face_191_y,face_191_z,face_321_x,face_321_y,face_321_z,face_324_x,face_324_y,face_324_z,face_78_x,face_78_y,face_78_z,face_80_x,face_80_y,face_80_z,face_81_x,face_81_y,face_81_z,face_82_x,face_82_y,face_82_z,face_84_x,face_84_y,face_84_z,face_87_x,face_87_y,face_87_z,face_88_x,face_88_y,face_88_z,face_91_x,face_91_y,face_91_z,face_95_x,face_95_y,face_95_z,face_375_x,face_375_y,face_375_z,face_132_x,face_132_y,face_132_z,face_389_x,face_389_y,face_389_z,face_136_x,face_136_y,face_136_z,face_10_x,face_10_y,face_10_z,face_397_x,face_397_y,face_397_z,face_400_x,face_400_y,face_400_z,face_148_x,face_148_y,face_148_z,face_149_x,face_149_y,face_149_z,face_150_x,face_150_y,face_150_z,face_21_x,face_21_y,face_21_z,face_152_x,face_152_y,face_152_z,face_284_x,face_284_y,face_284_z,face_288_x,face_288_y,face_288_z,face_162_x,face_162_y,face_162_z,face_297_x,face_297_y,face_297_z,face_172_x,face_172_y,face_172_z,face_176_x,face_176_y,face_176_z,face_54_x,face_54_y,face_54_z,face_58_x,face_58_y,face_58_z,face_323_x,face_323_y,face_323_z,face_67_x,face_67_y,face_67_z,face_454_x,face_454_y,face_454_z,face_332_x,face_332_y,face_332_z,face_338_x,face_338_y,face_338_z,face_93_x,face_93_y,face_93_z,face_356_x,face_356_y,face_356_z,face_103_x,face_103_y,face_103_z,face_361_x,face_361_y,face_361_z,face_234_x,face_234_y,face_234_z,face_365_x,face_365_y,face_365_z,face_109_x,face_109_y,face_109_z,face_251_x,face_251_y,face_251_z,face_377_x,face_377_y,face_377_z,face_378_x,face_378_y,face_378_z,face_379_x,face_379_y,face_379_z,face_127_x,face_127_y,face_127_z,face_384_x,face_384_y,face_384_z,face_385_x,face_385_y,face_385_z,face_386_x,face_386_y,face_386_z,face_387_x,face_387_y,face_387_z,face_388_x,face_388_y,face_388_z,face_390_x,face_390_y,face_390_z,face_263_x,face_263_y,face_263_z,face_362_x,face_362_y,face_362_z,face_398_x,face_398_y,face_398_z,face_466_x,face_466_y,face_466_z,face_373_x,face_373_y,face_373_z,face_374_x,face_374_y,face_374_z,face_249_x,face_249_y,face_249_z,face_380_x,face_380_y,face_380_z,face_381_x,face_381_y,face_381_z,face_382_x,face_382_y,face_382_z,face_160_x,face_160_y,face_160_z,face_33_x,face_33_y,face_33_z,face_161_x,face_161_y,face_161_z,face_163_x,face_163_y,face_163_z,face_133_x,face_133_y,face_133_z,face_7_x,face_7_y,face_7_z,face_173_x,face_173_y,face_173_z,face_144_x,face_144_y,face_144_z,face_145_x,face_145_y,face_145_z,face_246_x,face_246_y,face_246_z,face_153_x,face_153_y,face_153_z,face_154_x,face_154_y,face_154_z,face_155_x,face_155_y,face_155_z,face_157_x,face_157_y,face_157_z,face_158_x,face_158_y,face_158_z,face_159_x,face_159_y,face_159_z,face_474_x,face_474_y,face_474_z,face_473_x,face_473_y,face_473_z,face_475_x,face_475_y,face_475_z,face_476_x,face_476_y,face_476_z,face_477_x,face_477_y,face_477_z,face_472_x,face_472_y,face_472_z,face_468_x,face_468_y,face_468_z,face_469_x,face_469_y,face_469_z,face_470_x,face_470_y,face_470_z,face_471_x,face_471_y,face_471_z,face_293_x,face_293_y,face_293_z,face_295_x,face_295_y,face_295_z,face_296_x,face_296_y,face_296_z,face_300_x,face_300_y,face_300_z,face_334_x,face_334_y,face_334_z,face_336_x,face_336_y,face_336_z,face_276_x,face_276_y,face_276_z,face_282_x,face_282_y,face_282_z,face_283_x,face_283_y,face_283_z,face_285_x,face_285_y,face_285_z,face_65_x,face_65_y,face_65_z,face_66_x,face_66_y,face_66_z,face_70_x,face_70_y,face_70_z,face_105_x,face_105_y,face_105_z,face_107_x,face_107_y,face_107_z,face_46_x,face_46_y,face_46_z,face_52_x,face_52_y,face_52_z,face_53_x,face_53_y,face_53_z,face_55_x,face_55_y,face_55_z,face_63_x,face_63_y,face_63_z,face_1_x,face_1_y,face_1_z,face_4_x,face_4_y,face_4_z,face_5_x,face_5_y,face_5_z,face_195_x,face_195_y,face_195_z,face_197_x,face_197_y,face_197_z,face_6_x,face_6_y,face_6_z,face_168_x,face_168_y,face_168_z,face_8_x,face_8_y,face_8_z,face_9_x,face_9_y,face_9_z,face_2_x,face_2_y,face_2_z,face_97_x,face_97_y,face_97_z,face_60_x,face_60_y,face_60_z,face_166_x,face_166_y,face_166_z,face_219_x,face_219_y,face_219_z,face_48_x,face_48_y,face_48_z,face_131_x,face_131_y,face_131_z,face_198_x,face_198_y,face_198_z,face_217_x,face_217_y,face_217_z,face_188_x,face_188_y,face_188_z,face_245_x,face_245_y,face_245_z,face_193_x,face_193_y,face_193_z,face_168_x,face_168_y,face_168_z,face_417_x,face_417_y,face_417_z,face_465_x,face_465_y,face_465_z,face_412_x,face_412_y,face_412_z,face_437_x,face_437_y,face_437_z,face_420_x,face_420_y,face_420_z,face_360_x,face_360_y,face_360_z,face_278_x,face_278_y,face_278_z,face_439_x,face_439_y,face_439_z,face_392_x,face_392_y,face_392_z,face_290_x,face_290_y,face_290_z,face_326_x,face_326_y,face_326_z
0.6693631410598755,0.7092278003692627,-0.552589476108551,0.7198532223701477,0.8673523664474487,-0.3771975338459015,0.6581124663352966,0.6748635172843933,-0.257018119096756,0.46456438302993774,0.7238483428955078,-0.6106851100921631,0.4222523272037506,0.8894006013870239,-0.40242528915405273,0.4783962368965149,0.6938915252685547,-0.24445977807044983,0.6581124663352966,0.6748635172843933,-0.257018119096756,0.4783962368965149,0.6938915252685547,-0.24445977807044983,0.6451619863510132,0.9155683517456055,0.00732088228687644,0.5440556406974792,0.9334716200828552,-0.007301247678697109,0.6421753168106079,1.0364186763763428,0.07288477569818497,0.6287609934806824,0.9518538117408752,0.09312595427036285,0.6530348658561707,0.9642040133476257,0.0493660531938076,0.767875611782074,0.9355252385139465,-0.3293723464012146,0.6175882816314697,1.1214580535888672,-0.061538469046354294,0.6018655896186829,1.0561214685440063,-0.005616749636828899,0.5860461592674255,1.059563159942627,-0.037476688623428345,0.47616109251976013,1.0183852910995483,-0.31835225224494934,0.6667706370353699,0.7702305316925049,1.6537077840439451e-07,0.6453064680099487,0.7404031753540039,-0.007107459474354982,0.629115104675293,0.7021449208259583,-0.011231041513383389,0.6146306395530701,0.6771954298019409,-0.01563996635377407,0.6016236543655396,0.6615281105041504,-0.020460307598114014,0.6606892943382263,0.6562684774398804,-0.0038658741395920515,0.6602612733840942,0.6164530515670776,-0.009863121435046196,0.6607133746147156,0.5925053954124451,-0.015931066125631332,0.6615849733352661,0.5722699165344238,-0.021015556529164314,0.6776982545852661,0.6596843600273132,-0.007479622028768063,0.6890867948532104,0.6177695393562317,-0.012357826344668865,0.6963508129119873,0.5912494659423828,-0.018035879358649254,0.7022650837898254,0.570580005645752,-0.022745070978999138,0.691068172454834,0.6718325018882751,-0.012729591690003872,0.7083139419555664,0.636562705039978,-0.01952996477484703,0.7169487476348877,0.6129283905029297,-0.02567700482904911,0.7237886190414429,0.5922380685806274,-0.030491819605231285,0.7006429433822632,0.6910043358802795,-0.018752029165625572,0.7204175591468811,0.6714537739753723,-0.025576084852218628,0.7327008843421936,0.6559525728225708,-0.029221322387456894,0.7435631155967712,0.6406601071357727,-0.03212305158376694,0.47557756304740906,0.7588918209075928,1.525713599903611e-07,0.4949593245983124,0.7335580587387085,-0.006737206131219864,0.5083339810371399,0.6980721354484558,-0.011112297885119915,0.5225256681442261,0.676349401473999,-0.016203437000513077,0.5351099371910095,0.6642151474952698,-0.021608030423521996,0.47175195813179016,0.6512347459793091,-0.0048752157017588615,0.46593227982521057,0.6117258071899414,-0.012964201159775257,0.4625958502292633,0.5878537893295288,-0.020232897251844406,0.46044906973838806,0.5675057172775269,-0.025665828958153725,0.4588949680328369,0.6542536616325378,-0.008642002008855343,0.4479949474334717,0.6127757430076599,-0.015648452565073967,0.4426899254322052,0.5854103565216064,-0.022572895511984825,0.4383198320865631,0.5633993148803711,-0.027589993551373482,0.449070543050766,0.6654158234596252,-0.013684780336916447,0.43310028314590454,0.6288606524467468,-0.02090943232178688,0.42427897453308105,0.6044597625732422,-0.0270630344748497,0.4169341027736664,0.5840774774551392,-0.031209396198391914,0.44222158193588257,0.6846896409988403,-0.01955680549144745,0.4264889061450958,0.6621023416519165,-0.026841282844543457,0.41691237688064575,0.6448274254798889,-0.030345765873789787,0.4089404344558716,0.6286636590957642,-0.03239906579256058,0.5644411444664001,0.6222584247589111,-0.011159257031977177,0.5702713131904602,0.6206615567207336,-0.010836002416908741,0.5760819911956787,0.6235343217849731,-0.008467990905046463,0.5795801281929016,0.6267224550247192,-0.0056612733751535416,0.564176619052887,0.6317061185836792,-0.006919329985976219,0.5642147064208984,0.6313965916633606,-0.00590529665350914,0.5639718174934387,0.6431035995483398,-0.007249343208968639,0.5463566780090332,0.6338314414024353,0.0002183488104492426,0.5727556943893433,0.6311715245246887,-0.005492702592164278,0.5745581388473511,0.6402841210365295,-0.006211873143911362,0.581986129283905,0.6294189691543579,-0.002393040107563138,0.5787289142608643,0.6313435435295105,-0.0014822405064478517,0.5833328366279602,0.6318874359130859,0.0011680114548653364,0.5584037899971008,0.6205471754074097,-0.010317941196262836,0.5522696375846863,0.623380184173584,-0.007344613317400217,0.5484466552734375,0.6264612674713135,-0.004131431225687265,0.5552232265472412,0.6309401988983154,-0.004654236603528261,0.5816039443016052,0.6317530870437622,-0.0002360115322517231,0.5531930327415466,0.6398816108703613,-0.005252983421087265,0.5761954188346863,0.6310805082321167,-0.0031894445419311523,0.5728346109390259,0.6309655904769897,-0.0045983013696968555,0.5687844753265381,0.6311657428741455,-0.005697437096387148,0.5458348393440247,0.6290928721427917,-0.0005059210816398263,0.5695341229438782,0.6425780057907104,-0.007294368464499712,0.5443345904350281,0.6315199136734009,0.0032117730006575584,0.5687130689620972,0.6314204335212708,-0.006698524579405785,0.5761033296585083,0.6312565207481384,-0.003926997538655996,0.5490153431892395,0.6310941576957703,1.1642015124380123e-05,0.5785635113716125,0.6369396448135376,-0.0043130419217050076,0.5786601901054382,0.631454348564148,-0.0019562384113669395,0.5460944175720215,0.6314437985420227,0.0014864165568724275,0.5516649484634399,0.630858302116394,-0.0020282736513763666,0.5552090406417847,0.6307445168495178,-0.003712164703756571,0.5594866275787354,0.6310430765151978,-0.005214946810156107,0.5582585334777832,0.6423569321632385,-0.006839002016931772,0.559479296207428,0.6312897801399231,-0.006247063633054495,0.5516746640205383,0.6310021877288818,-0.0027619441971182823,0.5491427183151245,0.636457085609436,-0.0030466709285974503,0.5490074753761292,0.6311855316162109,-0.0004617777303792536,0.5813318490982056,0.6342664361000061,-0.0014554524095728993,0.5164445638656616,0.6025627851486206,0.04955800995230675,0.6199628710746765,0.5397298336029053,0.03182779252529144,0.5294879078865051,0.6456461548805237,0.029959503561258316,0.5635486841201782,0.4968505799770355,-0.008885137736797333,0.6064075827598572,0.636896014213562,0.034097518771886826,0.5796233415603638,0.6689240336418152,0.010687910951673985,0.553694486618042,0.6720165014266968,0.008759421296417713,0.5412457585334778,0.6618991494178772,0.01786741614341736,0.5359019041061401,0.6552450060844421,0.023115919902920723,0.5139966011047363,0.5261274576187134,0.026919299736618996,0.5629282593727112,0.6737990379333496,0.007037334609776735,0.6119564175605774,0.5153911709785461,0.012346332892775536,0.6119848489761353,0.6223793029785156,0.0408942773938179,0.511978030204773,0.538627028465271,0.037267573177814484,0.5916062593460083,0.5002004504203796,-0.004607876297086477,0.5242650508880615,0.6348164081573486,0.03842915594577789,0.5469450950622559,0.6677576303482056,0.012482724152505398,0.5183369517326355,0.5146183967590332,0.017081821337342262,0.5197954177856445,0.6202952265739441,0.04568629339337349,0.61867356300354,0.5875004529953003,0.04551810771226883,0.5366622805595398,0.4998648762702942,-0.0018717190250754356,0.6201121807098389,0.5713258981704712,0.0442880280315876,0.6038557291030884,0.5061699748039246,0.00299587519839406,0.5786473155021667,0.49741169810295105,-0.008496847935020924,0.5141099095344543,0.5855832099914551,0.05091066658496857,0.6208785772323608,0.5557389259338379,0.040109727531671524,0.5255126953125,0.5055627226829529,0.006863811518996954,0.6160567998886108,0.6046077609062195,0.044422447681427,0.5128759741783142,0.5696653127670288,0.049860961735248566,0.6000595688819885,0.6477922201156616,0.026287131011486053,0.5488713383674622,0.49730828404426575,-0.007178385276347399,0.6171982288360596,0.5270966291427612,0.02166903018951416,0.5722453594207764,0.6727398633956909,0.007800214923918247,0.5861973166465759,0.663483738899231,0.015444215387105942,0.5924977660179138,0.6571725010871887,0.020120766013860703,0.5119042992591858,0.5543277859687805,0.04566430300474167,0.580693781375885,0.552302360534668,-0.0005701819900423288,0.5845577716827393,0.5504834651947021,-0.0015581792686134577,0.588599443435669,0.5502938032150269,-0.0015097662108018994,0.5926265120506287,0.5512411594390869,-0.0005823032115586102,0.5951787233352661,0.5526134967803955,0.0008114467491395772,0.594265341758728,0.5582294464111328,0.0018905213801190257,0.597989022731781,0.5546002388000488,0.004257630556821823,0.5770142078399658,0.557336688041687,0.0014560336712747812,0.5781369209289551,0.5552918910980225,0.000599609047640115,0.5967364311218262,0.5537177324295044,0.0022704319562762976,0.591566801071167,0.5594608783721924,0.00064246536931023,0.587655246257782,0.5600029826164246,-0.00028634697082452476,0.5961884260177612,0.5567992925643921,0.003002109006047249,0.5839062333106995,0.5595746040344238,-0.0003205967368558049,0.5804370641708374,0.5585042834281921,0.00037869098014198244,0.5781574845314026,0.5579359531402588,0.0013435152359306812,0.5344461798667908,0.549710750579834,0.0023398874327540398,0.5301034450531006,0.5528392791748047,0.007686597295105457,0.5321980118751526,0.5509400367736816,0.003929727245122194,0.5333470106124878,0.5572993159294128,0.005031104199588299,0.550442636013031,0.5569934844970703,0.002982337726280093,0.5316044092178345,0.5554611682891846,0.0062974789179861546,0.5491448044776917,0.5550100207328796,0.0022900584153831005,0.5359067916870117,0.5588748455047607,0.0035558484960347414,0.5398542881011963,0.559636652469635,0.0023118075914680958,0.5309687256813049,0.5519618988037109,0.005573154427111149,0.5437057614326477,0.5592200756072998,0.001885388744994998,0.5471934676170349,0.5581168532371521,0.0022627634461969137,0.5493916869163513,0.5574699640274048,0.003012590343132615,0.5464792251586914,0.5519571304321289,0.0013181299436837435,0.5424890518188477,0.5498417615890503,0.00063119683181867,0.5383296012878418,0.5491644740104675,0.0010350081138312817,0.5903427600860596,0.554054319858551,0.0007390674436464906,0.5860165357589722,0.5541241765022278,0.0007390674436464906,0.585961103439331,0.5483973622322083,0.0007390674436464906,0.5819112062454224,0.5541179776191711,0.0007390674436464906,0.5861634612083435,0.5598978996276855,0.0007390674436464906,0.5375306606292725,0.5591447949409485,0.0032589423935860395,0.5376179814338684,0.5533007979393005,0.0032589423935860395,0.54217928647995,0.5532755851745605,0.0032589423935860395,0.5376837849617004,0.5473805665969849,0.0032589423935860395,0.5330279469490051,0.5532525181770325,0.0032589423935860395,0.6027318835258484,0.5327535271644592,-0.002206019591540098,0.5845051407814026,0.5367478132247925,-0.009251889772713184,0.5853235721588135,0.5313576459884644,-0.010427325032651424,0.6078393459320068,0.5378175377845764,0.003722289577126503,0.595142126083374,0.5304825305938721,-0.0067748804576694965,0.5739260911941528,0.5332614183425903,-0.012069612741470337,0.6048303842544556,0.5413222312927246,0.00015086685016285628,0.5933962464332581,0.5359948873519897,-0.0072237662971019745,0.6000828742980957,0.5374764204025269,-0.004007647279649973,0.5725892782211304,0.5418492555618286,-0.009834586642682552,0.5400090217590332,0.5327577590942383,-0.007381854113191366,0.5389291048049927,0.5273393392562866,-0.00852250773459673,0.5213117599487305,0.536104679107666,0.007850561290979385,0.530383825302124,0.5269349813461304,-0.003912192303687334,0.5497172474861145,0.5293011665344238,-0.011092192493379116,0.5234612822532654,0.5393990874290466,0.004066864959895611,0.5320398211479187,0.5322422981262207,-0.004517721012234688,0.5266570448875427,0.5345956087112427,-0.0005672475090250373,0.5516508221626282,0.538503110408783,-0.008952741511166096,0.5245276093482971,0.5301085710525513,0.0014143516309559345,0.5614528656005859,0.6025682091712952,-0.02307789772748947,0.5614684820175171,0.5956571698188782,-0.02491654083132744,0.5617886185646057,0.5860229134559631,-0.023523876443505287,0.5621393918991089,0.5777283906936646,-0.019795691594481468,0.5624291300773621,0.5699064135551453,-0.016180142760276794,0.5626934170722961,0.5615255236625671,-0.01277470774948597,0.5629172325134277,0.5520352721214294,-0.009988249279558659,0.5629262924194336,0.5428723096847534,-0.010649353265762329,0.5629836320877075,0.5331252217292786,-0.011999860405921936,0.5620328187942505,0.6085405349731445,-0.011352372355759144,0.5563541054725647,0.6082085967063904,-0.009943608194589615,0.554901659488678,0.6055130958557129,-0.009838979691267014,0.5515638589859009,0.6024133563041687,-0.011070854030549526,0.5496484041213989,0.6018711924552917,-0.011437652632594109,0.5482739806175232,0.5995162129402161,-0.010917594656348228,0.5505955815315247,0.5924580693244934,-0.014115509577095509,0.5521395206451416,0.5858744978904724,-0.010622109286487103,0.552635133266449,0.5789965987205505,-0.007846115157008171,0.5555945634841919,0.5668898820877075,-0.007662221789360046,0.5550898909568787,0.561140775680542,-0.003621724434196949,0.556463360786438,0.5517847537994385,-0.00666092662140727,0.5629172325134277,0.5520352721214294,-0.009988249279558659,0.568657398223877,0.5530360341072083,-0.0071884943172335625,0.5707324147224426,0.5612591505050659,-0.004443924408406019,0.570341944694519,0.5670918226242065,-0.008470439352095127,0.5730151534080505,0.5792872309684753,-0.008880081586539745,0.573062002658844,0.5862107276916504,-0.011578289791941643,0.5740814208984375,0.5928121209144592,-0.01516202837228775,0.5765189528465271,0.6000206470489502,-0.012178272008895874,0.5749597549438477,0.6023556590080261,-0.012514184229075909,0.5729420781135559,0.6028278470039368,-0.011949836276471615,0.5695779919624329,0.6058457493782043,-0.010302388109266758,0.5680487155914307,0.6085032224655151,-0.010413069278001785
